molregno,canonical_smiles,hba,hbd,psa,rtb,full_mwt,heavy_atoms,aromatic_rings,pref_name,confidence_score,bao_endpoint,standard_value,standard_units,pchembl_value,assay_id
2050783,COc1ccc(OC)c(CCCN(CCc2ccc(OC)c(OC)c2)CCc2ccc3c(c2)OCO3)c1,7,0,58.62,14,507.63,37,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,919.0,nM,6.04,1538704
2050782,COc1ccc(CCCN(CCc2ccc(OC)c(OC)c2)CCc2ccc3c(c2)OCO3)cc1,6,0,49.39,13,477.60,35,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,267.0,nM,6.57,1538704
2050781,COc1cccc(CCCN(CCc2ccc(OC)c(OC)c2)CCc2ccc3c(c2)OCO3)c1,6,0,49.39,13,477.60,35,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,200.0,nM,6.70,1538704
2050780,COc1ccccc1CCCN(CCc1ccc(OC)c(OC)c1)CCc1ccc2c(c1)OCO2,6,0,49.39,13,477.60,35,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,140.0,nM,6.85,1538704
2050779,COc1ccc(CCN(CCCc2ccccc2)CCc2ccc3c(c2)OCO3)cc1OC,5,0,40.16,12,447.58,33,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,165.0,nM,6.78,1538704
2050778,COc1ccc(CCN(CCc2ccccc2)CCc2ccc3c(c2)OCO3)cc1OC,5,0,40.16,11,433.55,32,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,1472.0,nM,5.83,1538704
2050777,COc1ccc(CCN(CCc2ccc3c(c2)OCO3)Cc2ccccc2)cc1OC,5,0,40.16,10,419.52,31,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,3531.0,nM,5.45,1538704
7714,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,6,0,64.16,4,410.49,30,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,0.5,nM,9.30,1527921
34234,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,6,1,48.30,5,383.52,27,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,202.0,nM,6.70,1527921
3859,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,3,1,40.54,6,375.87,26,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,100.0,nM,7.00,1527921
33664,O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,5,1,48.47,4,412.95,28,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,0.28,nM,9.55,1527921
155006,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,4,1,44.81,7,448.39,30,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,9.0,nM,8.05,1527921
34197,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,5,1,30.87,0,312.44,22,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,2.5,nM,8.60,1527921
2261,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,4,1,30.87,0,326.83,23,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,9.6,nM,8.02,1527921
1997817,O=C(N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1)C1COc2ccccc2C1,5,1,60.03,6,490.64,36,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,21.75,nM,7.66,1527942
1997787,CO[C@@H]1CC[C@@H](CC(=O)N[C@H]2CC[C@H](CCN3CCC(c4cccc5c4OCO5)CC3)CC2)C1,5,1,60.03,8,470.65,34,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,27.45,nM,7.56,1527942
1997820,CO[C@H]1CC[C@H](CC(=O)N[C@H]2CC[C@H](CCN3CCC(c4cccc5c4OCO5)CC3)CC2)CC1,5,1,60.03,8,484.68,35,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,34.3,nM,7.46,1527942
1997828,O=S(=O)(N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1)c1ccc(F)cc1,5,1,67.87,7,488.63,34,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,65.55,nM,7.18,1527942
1997801,CCOCCC(=O)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1,5,1,60.03,9,430.59,31,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,54.98,nM,7.26,1527942
1997821,C[C@@H](O)C(=O)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1,5,2,71.03,6,402.54,29,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,10.7,nM,7.97,1527942
1997793,O=C(N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1)c1ccc(Cl)cc1,4,1,50.80,6,469.03,33,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,21.8,nM,7.66,1527942
1997829,Cn1cnc(S(=O)(=O)N[C@H]2CC[C@H](CCN3CCC(c4cccc5c4OCO5)CC3)CC2)c1,7,1,85.69,7,474.63,33,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,64.77,nM,7.19,1527942
1997833,O=C(CF)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1,4,1,50.80,6,390.50,28,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,39.89,nM,7.40,1527942
1997818,CN1CCC(C(=O)N[C@H]2CC[C@H](CCN3CCC(c4cccc5c4OCO5)CC3)CC2)CC1,5,1,54.04,6,455.64,33,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,5.91,nM,8.23,1527942
1997786,O=C(CC1COC1)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1,5,1,60.03,7,428.57,31,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,21.92,nM,7.66,1527942
1997769,O=C(N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1)C(O)C(F)(F)F,5,2,71.03,6,456.51,32,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,13.99,nM,7.85,1527942
1997770,COCC(=O)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1,5,1,60.03,7,402.54,29,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,14.62,nM,7.83,1527942
1997761,O=C(C[C@H]1COCCO1)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1,6,1,69.26,7,458.60,33,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,11.85,nM,7.93,1527942
1997816,O=C(Cc1ccc2c(c1)OCO2)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1,6,1,69.26,7,492.62,36,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,36.74,nM,7.43,1527942
1997803,O=C(N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1)C1CCCO1,5,1,60.03,6,428.57,31,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,14.39,nM,7.84,1527942
1997832,CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1,4,1,54.04,5,401.55,29,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,45.55,nM,7.34,1527942
1997785,O=C(N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1)C1CC(Cl)C1,4,1,50.80,6,447.02,31,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,18.63,nM,7.73,1527942
1997762,O=C(C[C@@H]1COCCO1)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1,6,1,69.26,7,458.60,33,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,16.97,nM,7.77,1527942
1997778,O=C(CC1(O)CCCCC1)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1,5,2,71.03,7,470.65,34,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,15.72,nM,7.80,1527942
1997794,O=C(N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1)c1ccc(F)cc1,4,1,50.80,6,452.57,33,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,13.05,nM,7.88,1527942
1997795,O=C(N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1)[C@H](O)C(F)(F)F,5,2,71.03,6,456.51,32,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,20.76,nM,7.68,1527942
1997830,O=C(N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1)C(F)(F)F,4,1,50.80,5,426.48,30,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,37.38,nM,7.43,1527942
1997822,O=C(CO)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1,5,2,71.03,6,388.51,28,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,21.41,nM,7.67,1527942
1997814,O=C(N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1)c1ccnc2ccccc12,5,1,63.69,6,485.63,36,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,23.07,nM,7.64,1527942
1997799,O=C(C[C@@H]1CCCOC1)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1,5,1,60.03,7,456.63,33,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,20.1,nM,7.70,1527942
1997823,O=C(N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1)C1(O)CCCCC1,5,2,71.03,6,456.63,33,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,3.93,nM,8.41,1527942
1997800,O=C(C[C@H]1CCCOC1)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1,5,1,60.03,7,456.63,33,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,19.76,nM,7.70,1527942
1997796,O=C(N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1)[C@@H](O)C(F)(F)F,5,2,71.03,6,456.51,32,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,19.42,nM,7.71,1527942
1997802,O=C(CC1(O)CCC1)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1,5,2,71.03,7,442.60,32,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,26.76,nM,7.57,1527942
1997784,COC(C)CC(=O)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1,5,1,60.03,8,430.59,31,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,33.63,nM,7.47,1527942
1997773,O=C(C[C@H]1CCCO1)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1,5,1,60.03,7,442.60,32,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,27.96,nM,7.55,1527942
1997809,O=C(N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1)C1CCS(=O)(=O)C1,6,1,84.94,6,476.64,33,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,4.57,nM,8.34,1527942
1997759,COCCC(=O)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1,5,1,60.03,8,416.56,30,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,38.2,nM,7.42,1527942
1997790,CO[C@@H](C)C(=O)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1,5,1,60.03,7,416.56,30,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,29.06,nM,7.54,1527942
1997779,O=C(CC1CCCCO1)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1,5,1,60.03,7,456.63,33,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,15.58,nM,7.81,1527942
1997763,O=C(CC1CCCO1)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1,5,1,60.03,7,442.60,32,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,21.03,nM,7.68,1527942
1997791,CO[C@H](C)C(=O)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1,5,1,60.03,7,416.56,30,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,9.57,nM,8.02,1527942
1997797,O=C(C[C@@H]1CCCCO1)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1,5,1,60.03,7,456.63,33,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,27.9,nM,7.55,1527942
1997819,CC1(C(=O)N[C@H]2CC[C@H](CCN3CCC(c4cccc5c4OCO5)CC3)CC2)COC1,5,1,60.03,6,428.57,31,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,22.06,nM,7.66,1527942
1997810,O=C(CC1CCOCC1)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1,5,1,60.03,7,456.63,33,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,29.63,nM,7.53,1527942
1997777,N#CCC(=O)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1,5,1,74.59,6,397.52,29,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,22.45,nM,7.65,1527942
1997826,CS(=O)(=O)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1,5,1,67.87,6,408.56,28,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,31.32,nM,7.50,1527942
1997834,O=C(Nc1ccc(Cl)cc1)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1,4,2,62.83,6,484.04,34,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,223.52,nM,6.65,1527942
1997775,COC(=O)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1,5,1,60.03,5,388.51,28,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,21.79,nM,7.66,1527942
1997783,O=C(N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1)C1CC1(F)F,4,1,50.80,6,434.53,31,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,26.67,nM,7.57,1527942
1997781,CC(C)CC(=O)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1,4,1,50.80,7,414.59,30,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,28.54,nM,7.54,1527942
1997807,O=C(N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1)C1(C(F)(F)F)CC1,4,1,50.80,6,466.54,33,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,19.04,nM,7.72,1527942
1997789,CC(C)(O)C(=O)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1,5,2,71.03,6,416.56,30,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,4.77,nM,8.32,1527942
1997767,O=C(CC(F)(F)F)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1,4,1,50.80,6,440.51,31,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,18.09,nM,7.74,1527942
1997771,N#Cc1ccc(C(=O)N[C@H]2CC[C@H](CCN3CCC(c4cccc5c4OCO5)CC3)CC2)cc1,5,1,74.59,6,459.59,34,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,9.02,nM,8.04,1527942
1997808,CCC(C)C(=O)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1,4,1,50.80,7,414.59,30,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,25.01,nM,7.60,1527942
1997798,O=C(C[C@H]1CCCCO1)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1,5,1,60.03,7,456.63,33,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,12.63,nM,7.90,1527942
1997824,COC1(C(=O)N[C@H]2CC[C@H](CCN3CCC(c4cccc5c4OCO5)CC3)CC2)CCCCC1,5,1,60.03,7,470.65,34,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,11.58,nM,7.94,1527942
1997825,CN1CCN(CC(=O)N[C@H]2CC[C@H](CCN3CCC(c4cccc5c4OCO5)CC3)CC2)CC1,6,1,57.28,7,470.66,34,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,30.97,nM,7.51,1527942
1997788,O=C(CC1(O)CCOCC1)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1,6,2,80.26,7,472.63,34,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,24.92,nM,7.60,1527942
1997760,O=C(CC1COCCO1)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1,6,1,69.26,7,458.60,33,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,13.94,nM,7.86,1527942
1997772,Cc1ccc(C(=O)N[C@H]2CC[C@H](CCN3CCC(c4cccc5c4OCO5)CC3)CC2)cn1,5,1,63.69,6,449.60,33,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,11.49,nM,7.94,1527942
1997774,O=C(C[C@@H]1CCCO1)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1,5,1,60.03,7,442.60,32,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,33.78,nM,7.47,1527942
1997836,O=S(=O)(N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1)N1CCOCC1,6,1,80.34,7,479.64,33,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,56.15,nM,7.25,1527942
1997806,O=C(N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1)C1(O)CC1,5,2,71.03,6,414.55,30,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,8.17,nM,8.09,1527942
1997766,O=C(N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1)c1ccccc1,4,1,50.80,6,434.58,32,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,5.14,nM,8.29,1527942
1997827,O=S(=O)(N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1)c1ccccc1,5,1,67.87,7,470.64,33,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,52.25,nM,7.28,1527942
1997765,O=C(CC1CC1)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1,4,1,50.80,7,412.57,30,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,17.65,nM,7.75,1527942
1997813,O=C(N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1)c1ccc(N2CCOCC2)cc1,6,1,63.27,7,519.69,38,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,18.51,nM,7.73,1527942
1997804,O=C(N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1)C1CCOC1,5,1,60.03,6,428.57,31,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,24.05,nM,7.62,1527942
1997805,O=C(N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1)C1CCOCC1,5,1,60.03,6,442.60,32,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,9.52,nM,8.02,1527942
1997831,O=C(N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1)N1CCc2ccccc21,4,1,54.04,5,475.63,35,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,25.37,nM,7.60,1527942
1997812,CS(=O)(=O)CC(=O)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1,6,1,84.94,7,450.60,31,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,27.0,nM,7.57,1527942
1997758,CC(=O)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1,4,1,50.80,5,372.51,27,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,23.85,nM,7.62,1527942
1997780,CC(C)C(=O)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1,4,1,50.80,6,400.56,29,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,16.98,nM,7.77,1527942
1997811,O=C(N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1)C1CCC1,4,1,50.80,6,412.57,30,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,16.92,nM,7.77,1527942
1997815,O=C(N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1)c1ccc2c(c1)OCCO2,6,1,69.26,6,492.62,36,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,20.15,nM,7.70,1527942
1997782,CCCC(=O)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1,4,1,50.80,7,400.56,29,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,35.84,nM,7.45,1527942
1997792,CC(C)(O)CC(=O)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1,5,2,71.03,7,430.59,31,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,26.11,nM,7.58,1527942
1997764,CCC(=O)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1,4,1,50.80,6,386.54,28,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,16.61,nM,7.78,1527942
1997768,O=C(CCC(F)(F)F)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1,4,1,50.80,7,454.53,32,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,31.96,nM,7.50,1527942
1997776,Cc1cc(CC(=O)N[C@H]2CC[C@H](CCN3CCC(c4cccc5c4OCO5)CC3)CC2)on1,6,1,76.83,7,453.58,33,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,19.78,nM,7.70,1527942
1997835,CN(C)S(=O)(=O)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1,5,1,71.11,7,437.61,30,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,20.67,nM,7.68,1527942
2058571,CN(C)CCN(Cc1ccccc1)S(=O)(=O)c1ccc(I)cc1,3,0,40.62,7,444.34,23,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,1.8,nM,8.74,1547212
5884,Clc1cccc(N2CCNCC2)c1,2,1,15.27,1,196.68,13,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,273.0,nM,6.56,1547212
2058443,C=CCN(CC=C)CCc1c[nH]c2ccc(F)cc12,1,1,19.03,7,258.34,19,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,10000.0,nM,NULL,1550137
2058444,C=CCN(CC=C)CCc1c[nH]c2ccc(Cl)cc12,1,1,19.03,7,274.80,19,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,10000.0,nM,NULL,1550137
2058445,C=CCN(CC=C)CCc1c[nH]c2ccc(Br)cc12,1,1,19.03,7,319.25,19,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,10000.0,nM,NULL,1550137
2058446,C=CCN(CC=C)CCc1c[nH]c2ccc(C)cc12,1,1,19.03,7,254.38,19,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,724.44,nM,6.14,1550137
1565114,C=CCN(CC=C)CCc1c[nH]c2ccc(OC)cc12,2,1,28.26,8,270.38,20,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,218.78,nM,6.66,1550137
2058446,C=CCN(CC=C)CCc1c[nH]c2ccc(C)cc12,1,1,19.03,7,254.38,19,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,10000.0,nM,NULL,1550137
1565114,C=CCN(CC=C)CCc1c[nH]c2ccc(OC)cc12,2,1,28.26,8,270.38,20,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,10000.0,nM,NULL,1550137
1565114,C=CCN(CC=C)CCc1c[nH]c2ccc(OC)cc12,2,1,28.26,8,270.38,20,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,218.0,nM,6.66,1550137
2058442,C=CCN(CC=C)CCc1c[nH]c2ccccc12,1,1,19.03,7,240.35,18,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,10000.0,nM,NULL,1550137
2058444,C=CCN(CC=C)CCc1c[nH]c2ccc(Cl)cc12,1,1,19.03,7,274.80,19,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,407.38,nM,6.39,1550137
2058445,C=CCN(CC=C)CCc1c[nH]c2ccc(Br)cc12,1,1,19.03,7,319.25,19,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,478.63,nM,6.32,1550137
2058442,C=CCN(CC=C)CCc1c[nH]c2ccccc12,1,1,19.03,7,240.35,18,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,707.95,nM,6.15,1550137
2058443,C=CCN(CC=C)CCc1c[nH]c2ccc(F)cc12,1,1,19.03,7,258.34,19,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,245.47,nM,6.61,1550137
2062155,O=S(=O)(NC1CCN(CCOc2ccccc2C2CCCC2)CC1)c1cccc(F)c1,4,1,58.64,8,446.59,31,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,303.0,nM,6.52,1550537
2062162,CC(C)c1cccc(OCCN2C3CCC2CC(NS(=O)(=O)c2cccc(F)c2)C3)c1,4,1,58.64,8,446.59,31,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,1297.0,nM,5.89,1550537
2062163,CC(C)c1cccc(OCCN2C3CCC2CC(NS(=O)(=O)c2ccc(F)cc2)C3)c1,4,1,58.64,8,446.59,31,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,1295.0,nM,5.89,1550537
2062167,O=S(=O)(NC1CC2CCC(C1)N2CCOc1cccc(-c2ccccc2)c1)c1cccc(Cl)c1,4,1,58.64,8,497.06,34,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,1146.0,nM,5.94,1550537
2055203,CC(C)c1ccccc1OCCN1CCC(NS(=O)(=O)c2cccc(F)c2)CC1,4,1,58.64,8,420.55,29,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,178.0,nM,6.75,1550537
572903,CC1(C)N=C(N)N=C(Nc2cccc(Br)c2)N1,5,3,74.80,1,296.17,17,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,783.0,nM,6.11,1557247
2070942,CCOC(=O)c1cccc(NC2=NC(N)=NC3(CCCCC3)N2)c1,7,3,101.10,3,329.40,24,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,174.0,nM,6.76,1557247
2070945,CCOC(=O)c1cccc(NC2=NC(N(C)C)=NC3(CCCCC3)N2)c1,7,2,78.32,3,357.46,26,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,1541.0,nM,5.81,1557247
